binkar10_1, 2, 9, 6699.986654685055, 69621, 69621
mas74, 1, 0, 10482.79528033121, 4443525, 4443525
gen-ip002, 3, 8, -4837.733238717403, 5014985, 5014985
binkar10_1, 1, 9, 6699.986654685055, 69937, 69937
mas74, 3, 0, 10482.79528033121, 4443525, 4443525
mas74, 2, 0, 10482.79528033121, 4443525, 4443525
neos5, 1, 2, 13.166666666666666, 1491915, 1491915
gen-ip002, 3, 9, -4837.667459334981, 5014985, 5014985
seymour1, 1, 1, 404.67331008260214, 2563, 2563
seymour1, 3, 1, 404.7602851446553, 2669, 2669
binkar10_1, 1, 10, 6701.131535219787, 70189, 70189
neos5, 3, 5, 13.268908303223041, 1084537, 1084537
mas74, 2, 1, 10526.700380831488, 4539439, 4539439
mas74, 2, 2, 10530.043632456847, 4490455, 4490455
mas74, 1, 4, 10554.053518576866, 4503715, 4503715
mas74, 1, 1, 10533.547540513013, 4744829, 4744829
neos5, 3, 8, 13.354036203584966, 1078189, 1078189
istanbul-no-cutoff, 2, 1, 52.67186376475263, 5389, 5389
rmatr100-p10, 3, 3, 362.9733782396289, 573, 573
neos5, 1, 0, 13.0, 1177841, 1177841
istanbul-no-cutoff, 2, 6, 63.29805986598137, 5433, 5433
mas74, 2, 9, 10575.867613530138, 4390083, 4390083
neos5, 1, 9, 13.337999633358459, 1078359, 1078359
mas74, 3, 1, 10526.366700840654, 5160001, 5160001
rmatr100-p10, 1, 8, 363.5612440996087, 573, 573
gen-ip002, 1, 1, -4839.794128215535, 4754633, 4754633
mas74, 3, 9, 10582.490398687776, 4546557, 4546557
neos5, 1, 8, 13.319099877541978, 911571, 911571
gen-ip002, 1, 0, -4840.541961300889, 4798145, 4798145
mas74, 3, 4, 10559.046483941873, 4721833, 4721833
mas74, 1, 5, 10555.043284434983, 4737333, 4737333
mas74, 1, 6, 10557.669854506663, 4823457, 4823457
mas74, 3, 8, 10580.655348149297, 4663527, 4663527
istanbul-no-cutoff, 2, 5, 63.25736418561496, 5421, 5421
neos5, 1, 1, 13.250000000000002, 1423127, 1423127
gen-ip002, 3, 7, -4837.71057471715, 4662033, 4662033
neos5, 3, 2, 13.166666666666666, 1449043, 1449043
neos5, 2, 7, 13.289121114683816, 1269981, 1269981
mik-250-20-75-4, 1, 10, -54202.48245193865, 82707, 82707
mik-250-20-75-4, 1, 9, -54334.504093506635, 88615, 88615
n5-3, 1, 9, 6618.342129472712, 15293, 15293
mas74, 2, 5, 10554.40857858091, 5248087, 5248087
seymour1, 2, 6, 405.93076440115703, 2393, 2393
mas74, 2, 6, 10554.40857858091, 5248087, 5248087
gen-ip002, 1, 10, -4837.413225924663, 4662033, 4662033
n5-3, 2, 10, 6628.414452129512, 12519, 12519
seymour1, 2, 8, 405.98884729117214, 2103, 2103
neos5, 2, 1, 13.083333333333334, 1521287, 1521287
gen-ip002, 1, 6, -4837.830446295322, 4621045, 4621045
gen-ip002, 2, 5, -4837.977021663379, 4696533, 4696533
istanbul-no-cutoff, 3, 5, 61.65863149741551, 5607, 5607
neos5, 3, 10, 13.367449494892716, 974505, 974505
binkar10_1, 3, 9, 6699.986654685055, 69081, 69081
gen-ip002, 3, 3, -4839.08856682886, 4952621, 4952621
binkar10_1, 2, 10, 6701.131535219789, 70703, 70703
neos5, 2, 0, 13.0, 1220119, 1220119
gen-ip002, 3, 10, -4837.413225924663, 4662033, 4662033
gen-ip002, 2, 9, -4837.667459334981, 5014985, 5014985
mas74, 1, 9, 10568.190479525278, 5354275, 5354275
n5-3, 1, 10, 6594.556604098417, 16935, 16935
seymour1, 3, 2, 404.7602851446553, 2669, 2669
gen-ip002, 2, 0, -4840.541961300889, 4798145, 4798145
mas74, 1, 2, 10544.179396218942, 4466247, 4466247
mas74, 2, 3, 10546.199964591598, 4373183, 4373183
n5-3, 2, 9, 6600.8456031462565, 11979, 11979
neos5, 3, 0, 13.0, 995431, 995431
seymour1, 3, 6, 405.2762733924144, 2479, 2479
binkar10_1, 3, 10, 6701.131535219789, 69905, 69905
neos5, 1, 7, 13.317129817299117, 967135, 967135
mik-250-20-75-4, 3, 10, -54171.55995272188, 52403, 52403
mik-250-20-75-4, 2, 9, -54268.43679221615, 97167, 97167
neos5, 3, 4, 13.2448049017978, 1169581, 1169581
neos5, 2, 8, 13.330303308709441, 975557, 975557
mas74, 2, 8, 10574.457905896357, 4433073, 4433073
mik-250-20-75-4, 2, 10, -54185.77067958058, 56685, 56685
mik-250-20-75-4, 3, 9, -54268.873057198616, 83553, 83553
neos5, 2, 4, 13.256912442396315, 1694997, 1694997
n5-3, 2, 7, 6454.073027051219, 20541, 20541
gen-ip002, 2, 3, -4839.088566828859, 4952621, 4952621
mas74, 3, 6, 10573.897694045083, 4722627, 4722627
neos5, 3, 7, 13.337266302162098, 1169879, 1169879
n5-3, 2, 8, 6536.472874943129, 15379, 15379
seymour1, 1, 0, 403.846474125193, 3261, 3261
neos5, 2, 10, 13.346114741353238, 1594229, 1594229
mik-250-20-75-4, 1, 7, -54635.42816140087, 219117, 219117
mas74, 3, 2, 10544.267679348277, 5244089, 5244089
supportcase26, 3, 10, 1375.8060881271315, 191053, 191053
mik-250-20-75-4, 2, 8, -54574.309976481265, 152453, 152453
neos5, 3, 9, 13.357994099228918, 1071579, 1071579
n5-3, 3, 10, 6489.734787874464, 18777, 18777
n5-3, 3, 9, 6425.998418333008, 19843, 19843
neos5, 2, 3, 13.242957746478872, 1477267, 1477267
neos5, 3, 6, 13.320160018370222, 1152723, 1152723
seymour1, 2, 0, 403.846474125193, 3241, 3241
n5-3, 3, 8, 6382.843769690105, 22383, 22383
neos5, 1, 4, 13.176229508196723, 1509777, 1509777
gen-ip002, 3, 1, -4839.794128215536, 4754633, 4754633
neos5, 1, 10, 13.340118491561615, 1037957, 1037957
mas74, 1, 8, 10568.052206161918, 5229305, 5229305
gen-ip002, 1, 4, -4838.1712304150315, 4735199, 4735199
mik-250-20-75-4, 1, 8, -54522.95575307594, 220957, 220957
supportcase26, 3, 4, 1360.711844623704, 233355, 233355
neos5, 2, 9, 13.330570678098814, 1278531, 1278531
supportcase26, 3, 3, 1358.707921885676, 241725, 241725
n5-3, 2, 6, 6241.3117967423295, 44875, 44875
n5-3, 1, 6, 6318.954650507365, 43045, 43045
n5-3, 3, 7, 6316.782589814467, 30337, 30337
n5-3, 3, 6, 6262.898044737908, 35451, 35451
neos5, 3, 1, 13.083333333333334, 1518447, 1518447
supportcase26, 1, 3, 1358.11137748771, 256533, 256533
binkar10_1, 2, 8, 6696.125613132214, 273103, 273103
mik-250-20-75-4, 2, 5, -55297.721768019685, 458689, 458689
n5-3, 1, 8, 6571.974756089388, 19677, 19677
binkar10_1, 1, 8, 6696.125613132215, 273859, 273859
binkar10_1, 3, 8, 6696.125613132214, 270737, 270737
neos5, 2, 2, 13.166666666666666, 1449973, 1449973
gen-ip002, 2, 8, -4837.733238717399, 5014985, 5014985
mik-250-20-75-4, 3, 8, -54511.207161174076, 229227, 229227
gen-ip002, 1, 7, -4837.710574717149, 4662033, 4662033
supportcase26, 1, 4, 1360.1153002257379, 269681, 269681
neos5, 1, 3, 13.176229508196723, 1509777, 1509777
mik-250-20-75-4, 1, 4, -55318.34336122993, 483123, 483123
mas74, 1, 3, 10545.068880167519, 4502907, 4502907
mik-250-20-75-4, 3, 5, -55318.34336122993, 483591, 483591
mik-250-20-75-4, 3, 4, -55318.34336122993, 483591, 483591
enlight_hard, 1, 1, 16.333333333333336, 2817645, 2817645
mas74, 2, 4, 10550.610939385531, 4513153, 4513153
neos5, 3, 3, 13.222222222222225, 1519135, 1519135
n5-3, 1, 7, 6441.4377511251005, 29209, 29209
mas74, 3, 5, 10570.037008529995, 6328231, 6328231
mas74, 2, 10, 10576.087092423859, 4392635, 4392635
neos5, 2, 6, 13.29343525179856, 1667453, 1667453
mik-250-20-75-4, 1, 5, -55318.34336122993, 483123, 483123
mik-250-20-75-4, 2, 4, -55297.721768019685, 458689, 458689
neos5, 2, 5, 13.29343525179856, 1656543, 1656543
enlight_hard, 2, 0, 15.5, 3519947, 3519947
gen-ip054, 1, 3, 6766.7320129064, 21980758, 21980758
mas74, 3, 7, 10571.687849175616, 4712947, 4712947
gen-ip054, 1, 0, 6765.209042593413, 24679803, 24679803
mas74, 3, 3, 10544.267679348277, 5244089, 5244089
enlight_hard, 3, 1, 16.214285714285715, 3058949, 3058949
mik-250-20-75-4, 3, 6, -54951.355078427136, 489331, 489331
enlight_hard, 2, 3, 17.924074074074074, 1908455, 1908455
enlight_hard, 1, 0, 15.5, 3356167, 3356167
mik-250-20-75-4, 3, 7, -54592.19116972823, 251143, 251143
enlight_hard, 3, 9, 21.743178341384862, 1346495, 1346495
mas74, 3, 10, 10588.226171151524, 6023227, 6023227
gen-ip054, 1, 5, 6766.9240725586515, 22864735, 22864735
n5-3, 3, 5, 5970.104332850741, 99217, 99217
n5-3, 1, 5, 5937.317517373673, 103337, 103337
mik-250-20-75-4, 1, 2, -56279.5557299843, 989495, 989495
mas74, 1, 7, 10562.310838878884, 5818103, 5818103
gen-ip054, 1, 9, 6767.40790664695, 26824019, 26824019
enlight_hard, 3, 0, 15.5, 3560139, 3560139
mik-250-20-75-4, 2, 7, -54600.675953828344, 211243, 211243
mik-250-20-75-4, 1, 3, -55775.73959968603, 1084159, 1084159
mik-250-20-75-4, 1, 1, -56618.0, 1259211, 1259211
enlight_hard, 2, 8, 21.211939894506553, 1352857, 1352857
neos17, 3, 8, 0.01728944751552144, 352214, 352214
neos17, 3, 7, 0.01728944751552144, 352214, 352214
mas74, 2, 7, 10569.45734593101, 5788693, 5788693
gen-ip054, 3, 4, 6766.808737193561, 21980921, 21980921
neos17, 1, 1, 0.0013151190891775254, 363843, 363843
gen-ip054, 2, 1, 6766.514851611707, 22088180, 22088180
neos17, 3, 6, 0.014179272296135432, 352250, 352250
neos17, 3, 10, 0.01728944751552144, 352214, 352214
mas74, 1, 10, 10578.975169093937, 5753625, 5753625
gen-ip054, 2, 7, 6767.076583909458, 22858218, 22858218
mik-250-20-75-4, 3, 1, -56618.0, 1259211, 1259211
n5-3, 2, 2, 5543.100271014526, 185783, 185783
mik-250-20-75-4, 2, 6, -54931.77002931699, 470767, 470767
gen-ip054, 2, 3, 6766.732012906399, 21980794, 21980794
gen-ip054, 1, 6, 6767.249908298266, 26824020, 26824020
mik-250-20-75-4, 3, 2, -56279.5557299843, 989495, 989495
neos17, 1, 2, 0.003978342986163557, 290616, 290616
n5-3, 3, 4, 5776.007348648177, 145043, 145043
n5-3, 1, 4, 5858.97674346889, 109779, 109779
enlight_hard, 3, 5, 18.752334641014027, 2094615, 2094615
supportcase26, 2, 3, 1357.5863624693714, 455229, 455229
neos17, 3, 5, 0.014179272296135432, 352250, 352250
mik-250-20-75-4, 3, 3, -55775.73959968603, 1084159, 1084159
enlight_hard, 1, 10, 21.77719843075897, 1093375, 1093375
n5-3, 1, 3, 5736.730724475169, 137817, 137817
neos17, 2, 4, 0.002174124227420928, 401803, 401803
mik-250-20-75-4, 1, 6, -54951.35507842713, 488605, 488605
gen-ip054, 2, 5, 6766.9240725586515, 22864818, 22864818
supportcase26, 2, 4, 1361.4276967935984, 453691, 453691
enlight_hard, 1, 7, 20.128604807263773, 1773389, 1773389
mik-250-20-75-4, 2, 1, -56618.0, 1259211, 1259211
gen-ip054, 1, 1, 6766.514851611708, 22088248, 22088248
mik-250-20-75-4, 2, 3, -55754.50348857492, 1068619, 1068619
enlight_hard, 1, 5, 19.25356919930409, 2166885, 2166885
gen-ip054, 1, 7, 6767.0765839094565, 22858200, 22858200
neos17, 3, 3, 0.0043996493316872925, 371351, 371351
neos17, 2, 1, 0.000841189180449917, 361044, 361044
neos17, 2, 2, 0.0017286152409029555, 378409, 378409
gen-ip054, 3, 0, 6765.209042593413, 24679803, 24679803
neos17, 2, 10, 0.002174124227420928, 401803, 401803
neos17, 1, 3, 0.008646311839064896, 431851, 431851
gen-ip054, 2, 0, 6765.209042593413, 24679803, 24679803
enlight_hard, 2, 5, 19.752972618945854, 2394839, 2394839
gen-ip054, 3, 10, 6767.456811295902, 26823913, 26823913
neos17, 2, 0, 0.0006814985014985022, 360877, 360877
neos17, 1, 5, 0.019311449593535857, 431775, 431775
neos17, 3, 1, 0.0008412732123021826, 371268, 371268
supportcase26, 1, 8, 1373.5914858814435, 475307, 475307
gen-ip054, 3, 3, 6766.7320129064, 21980706, 21980706
neos17, 2, 9, 0.002174124227420928, 401803, 401803
neos17, 2, 5, 0.002174124227420928, 401803, 401803
neos17, 1, 6, 0.019755370256624022, 432643, 432643
neos17, 1, 7, 0.02019997565122942, 432147, 432147
neos17, 1, 9, 0.021089186440440208, 431994, 431994
neos17, 2, 6, 0.002174124227420928, 401803, 401803
gen-ip054, 2, 9, 6767.407906646956, 26824047, 26824047
neos17, 1, 8, 0.02064458645667272, 431830, 431830
gen-ip054, 1, 4, 6766.808737193562, 21980780, 21980780
gen-ip054, 2, 4, 6766.808737193562, 21980839, 21980839
neos17, 3, 9, 0.01728944751552144, 352214, 352214
neos17, 3, 4, 0.014179272296135432, 352250, 352250
neos17, 2, 8, 0.002174124227420928, 401803, 401803
gen-ip054, 3, 1, 6766.514851611708, 22088299, 22088299
gen-ip054, 1, 2, 6766.492417252341, 28615907, 28615907
neos17, 1, 10, 0.021533791835045602, 432390, 432390
gen-ip054, 1, 10, 6767.456811295902, 26824005, 26824005
gen-ip054, 2, 10, 6767.456811295903, 26824019, 26824019
gen-ip054, 3, 6, 6767.249908298268, 26824036, 26824036
supportcase26, 1, 1, 1288.1292205219775, 468035, 468035
n5-3, 2, 5, 5781.649660505611, 189959, 189959
gen-ip054, 3, 2, 6766.492417252339, 28615907, 28615907
gen-ip054, 3, 5, 6766.924072558651, 22864725, 22864725
binkar10_1, 1, 7, 6677.534012955135, 859381, 859381
gen-ip054, 3, 8, 6767.374607141949, 26824044, 26824044
gen-ip054, 3, 7, 6767.076583909457, 22858280, 22858280
neos17, 3, 2, 0.003955039446068415, 371229, 371229
neos17, 2, 3, 0.002174124227420928, 401803, 401803
neos17, 1, 4, 0.018421339703425965, 431559, 431559
supportcase26, 2, 1, 1288.1292205219775, 468035, 468035
neos17, 1, 0, 0.0006814985014985022, 361497, 361497
neos17, 2, 7, 0.002174124227420928, 401803, 401803
enlight_hard, 2, 2, 17.733333333333334, 2571237, 2571237
enlight_hard, 3, 6, 20.261559139784946, 1294877, 1294877
gen-ip054, 2, 2, 6766.492417252339, 28615907, 28615907
supportcase26, 3, 1, 1288.129659687485, 468035, 468035
supportcase26, 3, 5, 1365.981300910658, 348177, 348177
gen-ip054, 3, 9, 6767.4079066469485, 26823877, 26823877
enlight_hard, 1, 9, 21.4194891603557, 1115105, 1115105
neos17, 3, 0, 0.0006814985014985022, 361606, 361606
gen-ip054, 2, 6, 6767.249908298265, 26824090, 26824090
enlight_hard, 1, 8, 20.589759434724265, 1600281, 1600281
supportcase26, 1, 0, 1288.1021611356973, 468033, 468033
supportcase26, 3, 0, 1288.1021611356973, 468033, 468033
gen-ip054, 1, 8, 6767.374607141947, 26824111, 26824111
gen-ip054, 2, 8, 6767.374607141947, 26823977, 26823977
supportcase26, 2, 0, 1288.1021611356973, 468033, 468033
enlight_hard, 1, 2, 17.0, 2521739, 2521739
n5-3, 1, 2, 5490.359699607535, 270377, 270377
binkar10_1, 2, 7, 6677.534012955134, 879509, 879509
enlight_hard, 3, 2, 16.9, 2463379, 2463379
enlight_hard, 3, 8, 21.301087066182404, 1738513, 1738513
supportcase26, 2, 5, 1363.375803675109, 452877, 452877
enlight_hard, 3, 3, 17.36130180523773, 2906567, 2906567
enlight_hard, 1, 3, 17.38095238095238, 4637533, 4637533
enlight_hard, 2, 7, 20.645110259320617, 2145887, 2145887
enlight_hard, 2, 10, 22.31289669368857, 1073471, 1073471
supportcase26, 1, 10, 1376.3624606471685, 466203, 466203
supportcase26, 3, 6, 1369.2085515043198, 341261, 341261
supportcase26, 1, 2, 1350.8466992116867, 606935, 606935
enlight_hard, 3, 10, 21.826391625715903, 1212459, 1212459
enlight_hard, 3, 7, 20.94152046783626, 1888365, 1888365
supportcase26, 2, 8, 1372.651859149074, 750067, 750067
mik-250-20-75-4, 2, 2, -56279.555729984306, 989495, 989495
